Mobile,Rating,Date,Review
,2,15-Dec-18,Camera quality is so bad. I have stopped doing video call with this phone. Just because I could not return it back it within the return periin have to face the consequences of it. Very bad canera quality. Will never suggest anyone to buy one plus phones.
,5,12-Jan-18,"I AM A FAN OF ONE PLUS.I LIKE EVERYTHING ABOUT THIS PHONE.GOT AT VERY COMPETITIVE PRICE DURING GREAT INDIAN SALE OF AMAZONE.PICTURE QUALITY,SOUND QUALITY AND BATTERY LIFE IS GREAT CONSIDERING MY EXTENSIVE USE.IT IS KING AMOUNG ALL ANDROID DEVICES."
,4,11-Nov-18,"I was using iPhone for the last six years , spending more than 1 Lac on phone does not make any sense. Finally, made decision to switch to android. I have used Xiaomi also, it also has good phones but Lacks in camera quality. Both Poco F1 and OnePlus 6 are good phones. Using both phones for more than a month and satisfied with both the phones, however touch of OnePlus 6 is slightly better than Poco F1 but front camera of Poco F1 is better. Overall both are good phones but build quality, touch and back camera of oneplus 6 is superior. As of now no regret on switching to android. Since iOS is more secure , so analyzing the security aspects of android."
,5,16-Oct-18,"One plus 6 is buttery smooth performance with SD845. , dont buy 6T version as it does not have headphone jack , it means you have to purchase only one plus accesories only and you can not attach other accesories also charging a wireless headphone is headache. So guys go for One plus 6 o"
,5,28-Dec-18,"Anything you throw at this phone, it will handle like a breeze whether it's the high quality graphics demanding games or high RAM requiring apps. No lag, no stutter ever. Added to this is the awesome Sony camera in the rear, clicks some breathtaking pictures. Charges from 0 to 100% within 50 mins"
,5,13-Oct-18,"Excellent performance. The phone is butter smooth. Apps open very fast and despite opening multiple apps,there is no lag. Camera does very good job in low light. Games are very smooth and it's a pleasure to use the mobile. The UI is also very simple and smooth. No unnecessary bloatware. Only thing I that could have been better is the speakers and output sound. Phone charges from 0-100% in roughly 1 hour which is impressive. Battery life is okay. Lasts a day on moderate usage. OnePlus 6 is a hit. Must buy !!"
,1,10-Oct-18,"Worst Battery Life
Below Average picture quality
Average Sound Quality
I made a big mistake by buying this mobile phone."
,5,20-Sep-18,"Thus, OnePlus has made a kind of ""Android iPhone"" which i mean the Android phone with no lags, hanging and even more speed.. OnePlus community fans might expect lot more in the future models i hope they never disappoint us.. 5/5 for this now! With Great Battery Backup it charges within 1:15mins and discharges very slowly that's what slow thing this phone has"
,4,22-Oct-18,"Picture quality and sound quality is very good. Look is also awesome. When you purchase this one, you will not think of other mobile. Dash charging one of the plus point. But battery life is not that much good, gets drain quickly. One plus should work on this more to sustain in the market with this price range. Overall experience is good."
,4,22-Jan-19,"Overall it is a good phone, I am new to Oneplus and felt very much satisfied. Camera is awesome and I never felt any lag in any functionality or app. Only problem is battery, if i use camera for clicking pictures it gets discharge in 4-5 hrs. I am not even talking about videos. Even at normal usases battery will last for hardly 7-8 hrs."
,5,30-Aug-18,"This is the best smartphone one can have, whether it is camera,RAM performance,dash charging,etc each n everything is awesome.But still their is one issue i.e. battery backup for heavy usage is not so good if you are not an heavy user then battery backup is quiet satisfactory.Being an heavy user,I have to chargey phone twice a day.
But I must say well done ONEPLUS."
,4,31-Oct-18,"As i am ISO iphone user, for first time i bought android and tat also oneplus 6, picture is good it should have been better than what its taking as its specification tat the company written, battery works nice and the sound quality is also great, so over all its a great phone among other androids but remember always tat iphone is always the best..."
,1,04-Nov-18,"Phone is getting hanged many times and battery backup is very poor. Neither I play game nor I use phone much. Not sure why my phone battery is dying so soon. I may got the defective piece of oneplus 6.
Overall performance is OK like other smart phone. Nothing to feel great about Oneplus."
,1,17-Oct-18,"Well I m a regularly user of one plus I had purchased earlier one plus 3 t but me facing problem with the phone
Whenever I get a call it doesn't get displayed on the screen it just rings
It's too difficult to identify who is calling
Secondly it is giving problem while switching on the mobile once it's switched off request assistance plz"
,1,01-Sep-18,Battery is draining too fast.....can I get a replacement
,4,21-Oct-18,"The phone is absolutely excellent. But my bad luck, Had big scratch on the screen. apparently it comes with a pre applied screen protector The Amazon customer care is not aware of this fact which led to a lot of hassle. I cross checked with OnePlus customer care and local authorised centre for this and kept the product.
Lesson learnt: amazon customer is not fully aware of the product specs and be very careful before you make a purchase.
Kudos to OnePlus team for a great phone"
,5,06-Nov-18,"Unhappy with my previous phone, I wanted a device which was gaming compatible, battery efficient, has a fast processor and offcourse enough space. After a lot of evaluation I purchased One Plus 6. Although, it was one of those instances when I was shelling premium but then I am extremely happy with my decision to purchase the product and the efficient delivery. Highly recommended"
,5,22-Nov-18,"One of the best phone. Awesom camera with excellent still pics, excellent videos with slowmotion. Only one speaker is present good quality with nice sound clarity.. Battery life is good but not the best.. But the dash charger awesome, charges from 0% to 100% in hour.. Overall best quality and also got it for a best deal.."
,4,16-Oct-18,"Bought this beauty in Amazon sale. Got the best deal but had to hassle with the delivery system.
No complains about the product. Best phone of current time. But, delivery system made me reduce one star in the review. Delivery dates were changed, getting extended without any justifiable reason. Had to call customer care 5 times to get the product on time."
,5,11-Dec-18,One of the basic function in a phone is messaging (sms).Everytime while starting the application it gets stuck.Everytime i receive a msg or try to text something the app gets stuck and it takes a good 5 to 6 seconds to work properly.I just don't understand why nowadays the software developers donot give proper attention to the basic features of a mobile phone.I have more than one phone of oneplus and very satisfied with the products but this text message application problem is present in the devices.
,3,18-Oct-18,Updating android pie some of bugs are fixed like headphone jack quality and sound quality are good now but sum of application are not performing well like lots of time my facebook messenger crushed also feeling some lag on pubg. Rear camera qwality are awesome but front camera below avrage. Also feeling display brightness issue after updating on pie. Please fix it.
,5,06-Jan-19,"Superb, steady performance, great speed, excellent camera, and a very sturdy and reliable build. For all the specs, this beats any and every other much-higher-priced brands of cell phones. Just buy it! Love the red colour too."
,3,20-Jun-18,phone is too costly and no earphones available. At least should get good deal on earphones for one plus user
,5,05-Jan-19,"Performance is too good, display is awesome, I am using it for last 3 months but never ever hanged, battery long lasted 2 and a half day if you make and recieve calls only and in regular use like calls, gaming, YouTube it will run full day."
,3,03-Nov-18,"Phone is good but you are thinking to shift from iPhone to this phone ... And you love to take pictures this is not for you... All selfie are come with some weird blurr and smoothing effect which irritateting me most otherwise back camera is good but Don't compare camera qaulity to iPhone..
... But yes one good quality is memmory and batter"
,1,29-Dec-18,I have been using the one plus 6 for last 5 month with the back cover comes along with the phone and today as opened the back cover saw that there are some spots where the colour is gone. Its not good after spending 40k if you have expierence this kind of thing. And the worst part is even after using the back cover if it happens then its not worth busying. I dont know how its with mirror black. Rest camera and sound and performance is good.
,4,24-Aug-18,Camera is yet to be improved. A dual camera must take bright pictures in low light as well. Obviously comparable features with iphone x. But budget makes the huge difference. Ram and Rom at this price are remarkable.
,5,22-Oct-18,"The best smartphone in the market in this range. No other phone beats the picture quality, battery backup, battery charging time, sound quality, or the price. OnePlus has also started giving back case covers along with the phone which is a fair quality one and can be used for long time.
Got it for Rs. 27,000 after all the discounts, so got more value for money."
,4,25-Feb-19,Great phone but battery life not that good picture quality is fine but not extra fine like some of huwai or samsung the glass makes this phone real fragile its almost impossible to use mirror black without a solid cover on it otherwise the glass can be shatter anytime soon. But overall performace like charging speed phone speed software support is just awesome. At last i think 37000 is bit overpriced for this device don't know but i still prefer my one plus 3t over 6 anytime .
,5,28-Oct-18,Picture quality is awesome battery too sound also very good quality.... Totally mobile is awesome must buy everyone
,4,18-Oct-18,"All i can say that its is a budget flagship device. It has all the required features e.g OIS, camera stability, gyroscope, portait mode, professional camera mode, average sound quality, notch, splash resistant, face unlock feature, fingerprint scanner. Battery is very very good.. no heating issue despite running multiple apps symntaneously. Rear camera is best.. howevr front one is not up to mark...processor is best for speedily performance. Design is premium. Just go for it. Best for vloggers."
,3,21-Jan-19,"My review
Working fine with games best in game mode.
Better customize OS not super.
Camera is good.
other function work with excellent.

Pros.
Original Screen Guard not available.
Call recorded audio playing in music app ( Such ridicules).
over weight."
,1,18-Dec-18,"It's not even 3 months since I have been using this phone. The device has stopped working with my Vodafone sim card but works fine with Airtel. My Vodafone sim works fine in other devices, my family members on Vodafone have no issues with Vodafone network at the same location, and the problem happens everywhere, not just a specific area. I tried all the reset and reboot options possible and even lost data from my phone. Nothing seems to be working. I will definitely not be going for a One Plus ever again after this experience."
,4,09-Oct-18,"Received this phone on the 24th October, 2018.
I was hyped when I received it. After a few days of usage... I submerged it under water. Twas my bad. Now, the screen is gone, sound clarity not as before. The phone is slow. Touchscreen not working. SIM reader affected.
My advice: FOLLOW THE INSTRUCTIONS. Just because the phone is an IP 67 rated... DO NOT RISK IT!!! I REPEAT... DO NOT RISK IT!!!
there goes my 40k phone. ??
Bought it online so... anyone knows the service centre is in NE India, please advise."
,1,02-Feb-19,"Screen flickering is heavy and it is affecting eyes. It's been 4 months of purchase and found such kind of issues from oneplus6.

Cons:
1. Screen flickering happens
2. Wifi is not strong at all
3. Battery life is okay

Either the seller is providing wrong goods or the product is defect one which is showing issues after 4 months of purchase"
,5,23-Oct-18,No doubt... It's beast... Awesome experience... So far... Superfast app loading..... It's actually fit the tagline.... The speed you need.... I m quite impressed... More dan wat i expected.... Most importantly 4 hrs of continuous pubg(HD mode and high frame rate) i played... It's quite impressing... And top up time... Dere is nothing to say about dis... Well made decision... To upgrade from oneplus 3T
,1,13-Nov-18,"I didn't like this phone. I am getting the issue related to it's battery. I didn't want to continue for this phone at all and wanna upgrade to the next version. The sound quality is also not that good, at the I time I bought it was perfect but now the sound quality is poor. Battery is draining too fast also on stopping numerous of apps and games. Also on time of playing some games I am struggled of it's battery and the phone is heated as of high. Sad to write this but this is a serious issue to me. Kindly help me. Thank"
,4,26-Jun-18,"I like the speed of this device, same as a Nexus/Pixel device. OnePlus constantly hears it's user complaints and addresses them; that's really appreciable.
However the design is not up to the expectation. Little heavier due to the massive screen."
,4,08-Sep-18,"Great phone. Before taking in hand thought would be big but is very sleek. Excellent processing. Looks very elegant. Pictures, processing, operating system all are of great quality. A good phone with sober looks. Wish pricing was little better"
,3,08-Nov-18,"Review after 2months usage. Pros- good picture quality, both cameras are excellent, sound is good. Good battery life.Cons - the apps like SBI , ICICI, food Panda taking too much time to open even after upgradation of OS. The second sim slot is not working properly. It will be active with full signal strength only but gives switched off response to other callers and for second slim slot some time OTPs will come very late. Something wrong with second sim slot. No headset will be given with purchase. Other than that very good mobile."
,5,07-Nov-18,"I like everything about this phone. I feel the rear dual camera could be made more functional with more features. Battery life is OK for moderate usage. Heavy users might find that lacking. The best part is the rapid charging facility provided by Oneplus6. It's just AWESOME!!! The UI, picture quality is too good. Just love this gadget :)
"
,5,05-Nov-18,An excellent product. You get a phone that is equivalent to any premium phones available in the market. You change the name to any one of these so called high-end phones and people will definitely not be in a position to identify.
,4,02-Dec-18,"No doubt...Good phone. I have seen couple of issues too, like print option not available in photo gallery, message app hangs up sometimes (not only for me, my friend also has same problem), etc. Probably, I don't agree to the statements that, One Plus is a Killer phone! Definitely falls in good phone segment."
,1,07-Dec-18,"The phone came in a tampered packing isnpite of saying to amazon they said u may open and when i started using in weeks time i told call cetnre ppl its seems refurbished phone and they dint offer any help. The phone goes on vibration mode an time, volume low and ringtone stops working. Phone also got hanged twice to my suprise."
,5,10-Nov-18,Bought it during the Diwali Sale. It's an excellent product from OnePlus with amazing features at an unbeatable price. Battery life is amazing and can easily stretch >1.5 days with decent usage. Bought a battery bank alongside but don't see myself using the battery bank in near future.
,4,21-Oct-18,"This is a beast. You will never regret buying OnePlus 6. Picture quality is very nice. Adaptive display is very sensitive and responds immediately to any change in external light. It has only one speaker at the bottom left but sound quality is still good.

The only thing that I wanted to be better is the battery life. The battery is enough for one day if you use the device moderately.

Design is very premium. I purchased mirror black and the back of phone is really cool."
,4,10-Oct-18,"Words aren't enough to describe how awesome this mobile is. It's very soon to give a verdict on battery life since I have been using for less than 6hrs now.
Body - Awesome feel
Display - Mind-blowing
Software - Fluid like experience
Sound - Crisp"
,5,07-Jul-18,"Speed of the processor is very good, face recognition and biometric unlocks are very fast, screen wideness is low and pic clarity not upto the mark, pic quality is not as expected, audio clarity is nice, battery backup lasts one day, net connectivity is superb, not provided a headphone,"
,5,14-Oct-18,"The speed, notch display, user-friendly features, et al are up to expectations. The build quality seems fine but could have been better as compared to Apple finish in build design. Or else, it's fine. This is Android king yet Apple is Apple."
,5,19-Oct-18,Best mobile I bought till date. Have all features what one can expect in this range.
,5,01-Nov-18,Must buy product. A little bit expensive but good in all segment like camera battery fast charging light weight. Go for it if your budget is allow.
,1,15-Oct-18,"would suggest not to buy this phone. I had purchased this phone 3 months back. Its display stopped working. Submitted the phone in gallery, firs they say, passoword issue may be, then after explaing them they say software issue, now they are saying display issue. they will replace the display. BAD QAULITY phone. #neverbuy"
,1,28-Dec-18,"Have been told that I will be getting a 10% cashback if I purchase this phone using my HDFC debit card and I have made a full payment. It's been 6 months and I haven't recieved any cashback yet. As per the bank lots of customers are facing the same issue. I feel like people are getting cheated out here.
"
,5,23-Oct-18,"This is my second oneplus device after 5t, and it has not dissapointed me.
Its premium as usual and red color is just killing any other phone in looks.
Got this phone in killing price in great indian sale 2018 under exchange of my old mobile.
Its worth every penny..as it got sold out on first day of sale.
Only con in this phone is battery is same 3300 mah as 5t.
Which could have improved, otherwise this is a beast mobile."
,5,19-Jan-19,The phone has more than enough RAM. It charges in 30 minutes flat (0 to 100 percent). The camera is fantastic and it has a great deal of storage available. I got it at a fantastic price on Amazon.
,5,07-Nov-18,"I bought this for a friend the review below is hers -
Has a wonderful in hand experience. Love the user interface and it's quirks( alarm sounds, gesture controls etc.) Multitasking is super fast. Picrure quality is fantastic. The Battery and speakers could have been better. The charging adapter is very bulky. It's mine and I love it."
,4,15-Oct-18,"Everything about the phone is awesome. Was disappointed with Amazon for taking 5 days for delivery, being a prime member. Packaging was average. Not much protection and box had some tampers.
Phone was intact. The side sound mode toggle switch is a little loose. I'm not sure if it's my phone or all phones have that.
"
,3,14-Nov-18,"This phone eventually gets slow
Sound is average due to one speaker
Picture quality is slightly above average due to over exposure
Battery life doesn’t last more than 3-4 hours continuous usage
There is nothing extraordinary
Phone is good for daily basis but if you’re thinking of comparing it iPhones then DONT iPhone Se is equally fast in gaming and sometimes faster
Thus, it’s a good phone but not for the price one plus should’ve thought before placing the price tag
"
,4,08-Oct-18,"Performance no doubt is very good
Fastest Android update after Google phones
Picture quality is good but not as expected,Front camera so so ,Back cameras should have been better.After pie update it's detiorated
Battery life after pie update has improved but still needs improvement"
,4,17-Oct-18,"Good product, been a one plus user for a while, good to see same characteristics maintained here also. No complaints about the phone as got it for a very good price.
Unfortunately delivery and buying experience has not been upto the mark. Very poor show by Amazon, seems portal doesn't even care about its customers. Probab"
,1,18-Nov-18,"Worst service ever.. the company doesnt care about its customers at all after the product has been bought.. No service for the existing customers.. Quality of the product is worst.. especially back cover.. At the first slip of the mobile, it broke even aft the back case is thr.. Its a bad quality product.. Even the service providers and company representatives (one plus showroom koramagala) say tat and accept tat.. So there is no point in buying this product.."
,2,31-Jan-19,"Worst service,, the service centre only know how to loot their customers. Battery life is not upto the mark. The durability and strenght of the phone is very less, just dropped for a single time and the screen got cracked.. Sended my phone for repair to service centre and it took 28 days just for the replacement of the display.. Worst mobile worst service ever i faced.. Dont buy this, use your money in some valuable phone who worth it."
,5,13-Oct-18,"Much improved battery life, speed and camera.
I also received Android 9.0 update.
However one plus needs to improve depth sensing photos to detect edge detection. It's way beyond what's available in the market. Otherwise it's a great quality camera."
,3,26-Nov-18,I had decided to purchase this device after a lot of positive reviews and the awesome???? quality of camera. After a day of thinking I have decided to got a 8+128 OP6. But kind of one month use I want to say that the camera of the phone is worst in the low light. I have been using samsung galaxy s8 device for the last 5 months and in comparison to that op6 is nothing in the terms of camera pictures. Rest of all its superb whether it's sound or battery etc.
,4,14-Nov-18,"Deducting a star for the brightness of the phone is just ok(which I don't expect, having gone for not best of the premium brands like Samsung etc, having spent so many).

Under the sun the brightness is far more disappointing. :(

This one thing has disappointed a lot, else by every other means the phone is awesome!"
,5,08-Nov-18,"This is a very good phone. I used OP 3 and now bought OP 6. Everything about the phone is awesome. Only complaint i have is the speaker. After 2 months, it is has some disturbance while playing music. The phone never fell down and i took good care but this is a small issue as i regularly use headphones. Otherwise there is no issue in the phone."
,1,03-Nov-18,Worst phone .worst battery back up it doesn't last for four hours also . I brought it 20 days before and its battery life is worst than iphone also.and amazon is not helping.worst customer care
,4,07-Jul-18,"amazon's delivery is quiet food.but package was not neat and tidy,even at the time of delivery,where the courierboy used to scan the barcode,it didn't recognise bcoz of the poor quality packing.

coming to mobile..
mobile is good,but the display is quiet big to handle..that makes tough to operate single hand,and even the body is slippery,be careful as it gets slipped theres chance of display breakage.., other than this the mobile is so good compared to other products at this range."
,5,18-Nov-18,"If you haven't already watched all the YouTube reviews about how amazing this phone is, go do that. I have no hesitations to recommend this product. Get it on EMI if you do not have money saved up. It is absolutely worth it."
,1,08-Nov-18,Poor quality camera worst video recording even 10k phone will give you better picture quality than this. Only thing I like is face unlock and dash charging. One plus 5 has better sound compared to this one . Good battery life till now. Before buying just compair mi 6 pro (13000) and this one (40000). MI is far better than this. I made Wong decision to buy this one.
,5,28-Sep-18,Purchased it for my mother. She is thrilled. Her first smart phone. One plus because all of us are fans of One plus... The features beat even the best phones. Pic qualities are awesome even at night…
,4,13-Oct-18,"One+ has been consistently maintaining its leadership. It does all sections well. I wish they have pure Android version also. The one problem is that the touch is too sensitive sometimes and the key board layout should be spaced out well. Often while typing fast, there is problem. Particularly the space bar and home button are too close. Otherwise, this phone is great value for money. Premium feeling all the way."
,5,09-Sep-18,"Simply the best phone.. I have been using Samsung phones till now and I must say that this is definitely the best phone in market..
Lots of things to mention.. But to keep the review short.. I would just say that this mobile is superb.."
,4,19-Nov-18,"The phone is awesome. It works amazing.
The picture quality of the camsera is truely remarkable. It is as per expected. Even after latest update, night mode working really nice.
Sound quality is ohk. It's not that much loud but it's ohk.
Game changing is battery life. If you are a normal user, then battery will last till a day. But if you are a core user, then you have to charged your phone twice a day.
Other wise it's a great phone."
,5,02-Dec-18,"I fall in love . This phone is super fast. Delay delivery but satisfied. When I unbox it I can't express that moment. Lots of joy comes out from my heart. Till now no lagging at all. Totally smooth. Box and All other accessories conditions was good, no crack at all. Basically silk white colour which is too much good. My device running with Android 9.0.2 Oxygen OS (8/128Gb). Thanks OnePlus"
,3,04-Sep-18,"Thought that with Snapdragon 845 and 8 GB RAM the phone would be great, but it hangs sometime and screen becomes non-responsive.
May be they rectify this in update."
,5,04-Feb-19,"Had OnePlus 3, and upgraded to 6. Didn't find much difference apart from few upgrades, picture quality ofcourse and big screen. Battery life is same as it was in OnePlus 3. Almost a day according to my usage, for gaming like pubg I have to charge more than twice. Overall it's a good buy with latest software updates"
