Mobile,Rating,Date,Review
Oneplus3,5,25-May-18,"After close to two years of using the phone, the phone still works just like new.
The processing speed, the battery and the app switching speed still amazes me.
Usually, a phone tends to deteriorate in it's performance as the years pass by. OnePlus has certainly done a great job!!"
Oneplus3,4,13-Oct-16,"Received the product a week after i ordered but nevertheless the phone is stupendous and incredible beautiful. It has Great looks and has a premium feel in the hands and is lightweight display is really good and battery back up is good along with dash charge superb, camera is really good i would say its on par with the iphone 6s and s7 edge beats them in terms of sharpness and clarity but overall a good camera great outdoor pics and good indoor shots. Sound is not too loud but average i would say. There is no place where i can pinpoint its weakness maybe the camera sensor could have been better if they had tried to but well the sensor that's provided is really good so not much complain there either but yes a battery of 3500mah would have been nice. Its lag free smooth and fast and at a price of 27999 it's a steal no compromise from oneplus this time. Overall a great device the best alongside the s7 edge and iphone 6s"
Oneplus3,5,22-Dec-16,The day I purchased it I was all lost because I didn't know how to lock it by fingerprint and many other things . But within a week I really liked the features of the phone and the best part is unlike other phone this takes hardly any time to get fully charged and battery back up is very good.
Oneplus3,5,26-Oct-16,"Thank you one plus for manufacturing one plus3, which is far better than any other android phones and faster than apple. One plus R&D has done a great job, we needed quick and easy access to unlock with high security n u gave us, fastest locking screen by double tapping, long press to go to previous app, extra features while screen off are also great features one plus introduced. Hope Indian manufacturers would compete with one plus or collaborate."
Oneplus3,1,10-Aug-17,"Bought OnePlus 3 just 2 months back, the device was getting hot, the battery completely drains in 3 hrs, It hangs in between, the WIFI was not getting connected. The reason given by 'Kompress' the manufacturer was that the software was not updated! They do not have any service centres unlike other phones! Amazon should ban such devices, instead of promoting during 'Big Sale'. NEVER BUY THIS PRODUCT!"
Oneplus3,4,05-Oct-16,"Some glitches. For example it doesn't allow me to give permissions to new apps. I have to go to safe mode to the modifications.
Another, it does not allow me to enter developers mode.
I also had some apps hanging, that was not the case with my Asus Zenfone 2, 4 GB RAM."
Oneplus3,5,24-Oct-16,"OnePlus 3 is the best phone Ever used. Love the phone. Superb Built Quality, strong, great specs, great camera, great os. Super fast touch id. accurate most of the time. Alert slider is great addition. Soft gold is a best to have. hate the camera bump. only 1 thing i didnt like is camera bump. Dash Charging is awesome no need to worry about battery.. Full day charge in 30mins."
Oneplus3,4,16-Oct-16,"Nice phone I peraonally like this phone b'cz we can do lot of customisation. All spects are great , works very well.. 5.5"" stil very slim & handy. Featurea are good. Slider bar. I like that function. Camera is nuce photos are crisp. Should improve on low li8 photos. And only one BIG disappointed is NO FM RADIO INBUILD APP. FLASH is oky kind. Last thing notification lii is there.. but should have more customisation colors. Rest all good. WORTH BUYING IT."
Oneplus3,5,18-Sep-16,"Don't think more just buy it, as mentioned it's flagship killer and it has all the features and performance is extra ordinary. Dash charge which I loves the most.
You won't get such a good phone in 28k. From last two years was using one plus one now upgraded to 3.
Request to OPO provide earphones too :)
It's worth to buy this trust me."
Oneplus3,5,14-Oct-16,"Delivery was very slow but the product is excellent. It is very sleek, elegant, and easy to use. Good product and one is considering to buy a smartphone, go for this."
Oneplus3,4,14-Sep-16,Awsome phone..I actually switched from my Nexus 5.. So for me battery life and memory was always a problem..otherwise nexus 5 is a great device.. So coming to one plus 3..its fast.. Stock android feel + some good features..64gb is more than enuf for me.. And dash charge is fast.. I give 4 because of downward facing speaker..but still its clearer and decent.. Luk and feel.. Is simply great.. Phone s not heating.. I am not a heavy user..camera..is good.. Esp.. I liked d manual mode..in natural light photos are really good..
Oneplus3,4,09-Oct-16,"ANYONE SEEKING TO BUY ONE PLUS 3 SHOULD WAIT FOR ONEPLUS 3T, THE LATEST UPCOMING MODEL WHICH WILL B AVAILABLE FROM 14TH DEC ON AMAZON. CHANGES IN ONE PLUS 3T ARE :-

1. 16 MP FRONT CAM ( OP 3 - 8 MP FRONT)
2. SNAPDRAGON 821 CHIPSET ( OP 3 820 PROCESSOR)
3. 3400 MAH BATTERY (OP 3 3000 MAH)
4. 30000 PRICE (OP 3 27999)

SO, WAIT FOR THE NEW MODEL ( OP 3T ) OR WAIT FOR RESONABLE PRICE DROP IN OP 3 (OLD)"
Oneplus3,4,17-Dec-16,Firstly thank you Amazon for the phone. Although it had been written next day guaranteed delivery but I got it in three days but that's fine. Three days are quite fast too. The phone is simply brilliant. I guess needs no reviews since its already received so much appreciation. Works quite good dash charging is superb in 1 hour it charges around 90. Camera loud speaker everything is perfect. And of course the 6gb ram and 820 snapdragon processor
Oneplus3,4,14-Feb-17,"You all know about the inside & it's very good. But outside, it has some problems (at least for me). I'm still not getting used to the grip as I was with the phones I've used earlier. It still feels like it will slip off my hand, maybe due to the curved edges. The power & volume buttons are prone to getting pressed while just holding the phone, which was not the case with any other phone I've used till date. I'm now using the phone with a cover because of these issues. With the cover I get a good grip & the buttons are safe, but makes it a lot bulky which beats the whole point of a sleek phone."
Oneplus3,5,08-Nov-16,"Its been a week since I've used the phone.
fast charging is awesome...60% in no time and 100% in a hour...battery lasts a day with normal use
screen is great, speaker is good giving good quality picture and sound while watching videos on device or even through casting or mirroring
so far no lag on video streaming or web browsing
apps open fast
camera is good not great as there doesn't seem to be too many modes and hope they can release a software tweak for this
slow motion video recording is a nice feature
few nice software tweaks that makes life pretty user friendly...like shortcut to torch via gesture and a quick memo app
been a great experience this first week hope and trust this will continue !!!"
Oneplus3,5,20-Dec-16,"I Can confidently say that one plus 3 is the best phone available in the market.The screen is awesome,battery backup excellent,fast, no hang ups...go for it guys... I'm using it for last 1month.. extremely satisfied with the product"
Oneplus3,5,21-Jul-16,"Phone looks absolutely awesome.
Performance is superb. Camera quality is very good. Doesn't heat up during gaming or charging. Dash charging is super fast.
Simply buy this phone. Really happy with it."
Oneplus3,4,22-Nov-16,"No lag after 15 days of heavy usage, not even once.
Pros::
I don't know what I have to write because I got a small beast as my phone in my pocket,i f i may write
1.Super Amoled screen
2.Rear camera
3.Dash charging(from 0to100 in 45 min)
4.Finishing
5.Graphite coating on back(i like graphite)
6.Speakers are of best quality
7.Accidental coverage for free for one year
8.6gb ram ,, so no lag at all
9.Pure stock android,, no bloatware at all.
Cons:
1.selfie camera is not a wide angle one..it takes time to get used to it
2.no front flash...
That's my review after using 15 days ..."
Oneplus3,4,04-Nov-16,"Can't give it five stars because everything looking so great, the phone unfortunately restarts many times. It's not much of a hindrance to me and I don't really return the phone and take the pain of transferring all data and settings; but this is quite unexpected from OnePlus. So one star less"
Oneplus3,4,03-Dec-16,"Good built quality can improve the UI experience the UI skin is not as good as Samsung galaxy phones.
There are few user unfriendly experience while using msg (SMS) and call options

Unread or unnoticed calls or msgs cannot visible on top the respective app

Camera quality is averave, can't compare with Samsung phones in similar ranve."
Oneplus3,5,25-Nov-16,"I just love it. Enough said. I know that the 3T is going to be more awesome but I may not have bought it as it is an extra few bucks to shell out. My oneplue one is still with me and working perfectly. Its faster, easier and I am waiting for the N update"
Oneplus3,5,30-Jun-16,"Indeed a nice phone, not to mention the pros. Just don't forget to switch on the HD mode before clicking for shots.
Phone was delivered before the estimated date. Happy with the shopping experience."
Oneplus3,1,24-Oct-17,Worst phone purchased via Amazon. I ordered the Fon two times. After day it stopped working properly after a few months. It has Corning gorilla glass 4 which is especialized for being saved from deadly drops. Unfortunately ... My one plus 3 got totally broken even via just a simple drop. I strongly ask amazon to get my fon either replaced or full refund.
Oneplus3,5,17-Oct-16,"I have never used one plus products before and I am totally happy and satisfied with my one plus 3. I waited long for the gold version of one plus 3 and it was all worth it. With all the features an ideal smartphone should Carry.... I must with a lot more. The touch is commendable with AMOLED HD display, camera is taking great pictures, fast charging, super sexy metal body, 6GB of RAM, with all these super featuresits a money value phone. The soft gold colour is very sober and classy..not too shiny. Can be called unisex color. The things which phone lacks is the micro sd card and battery life is little bit less but all these are negligible. Its definitely a flagship killer. It will challenge phones twice it's price and best phone in this price range. Must buy. Super elegant colour. I loved it."
Oneplus3,4,06-Jan-17,"Phone is decent. However, noticed a strange behavior while travelling to London that Map pointer was always offset by 10 degree. It is working fine in India. Read some article on google about compass calibration but that did not worked.
Back camera is very good during proper lights. During low light it captures grainy pictures but they are not too bad.
Front camera is ok.
Battery last for a day (with my usage)
Phone is fast and does not lag at all."
Oneplus3,1,24-Aug-18,"Motherboard failure exactly after one year. One plus service centre asked 18K to replace. I bought one plus2 earlier, that had huge battery issues.
In general I'm not recommending one plus products anymore."
Oneplus3,5,16-Nov-16,"After two weeks of usage, I got much impression on this beast. Awesome performance and awesome experience with this. This is my first Oneplus, I really appreciate the team.

I will update the full review after one month usage."
Oneplus3,5,26-Oct-16,A classy phone which lives up to its reputation. Really smooth UI and the cyanogen software does not allow any bloatware. The camera quality is decent and the snapdragon 820 chipset seamlessly addresses all the open apps without any lag. Pure unadulterated fun.Highly recommended.
Oneplus3,4,05-Jan-17,"It is really good mobile, looking good & light weighted. Stand-by time also very high comparatively with other mobile. it takes hardly 1 Hr for fully recharge..Appreciated

I definitely recommended this cell phone to any other."
Oneplus3,5,25-Sep-16,"This is a real flagship killer mobile....At price of Rs 27,000...u get a whopping 6 GB RAM & Inbuilt 64 GB memory plus loads of other features in terms of its camera, display, etc... Forget those expebsive I-phones which are ordered only for show-off...This product gives you almost all Apple I-phone at half their market price...Just Go for it...As regards cons for this mobile phone, nobody is perfect in this world even those expensive useless I-phones....Order for this flagship killer & save that extra money for some other adventures in your life"
Oneplus3,5,22-Feb-17,"This is a master piece, I'm a huge Mi fan but this amazing, if you compare the best of MI and one plus, then I'm sure it is very difficult to judge as to which is the winner, if u wanna buy the latest iPhone or latest Samsung and you can't afford those, go with this you'll never regret
"
Oneplus3,3,25-Sep-16,"Best .
But no cdma support .
No video cellular call support
Oxygen os no so customisation
Can't delete call history someone
Only quadcore processor
Lagging some time
Jio 4g network signal some time not working and need restart phone
No toggle for silent and vibrate mode
Not dual active mean only one sim 4g working and other Only 2g . And only calling by one sim.
Its ram ddr3 not ddr4 and not fell as 6gb

And many more

And battery backup low"
Oneplus3,4,11-Sep-16,"Not an expert but will share what I have experienced during past one month:
Positives: looks, performance, weight, overall feel, response, charging, fingerprint sensor
Normal : heating, battery, touch, camera, screen clarity, speaker,
Lacking : vibration when silent, scheduled power off and on function, IR, expandable memory
Not so good: grip, slider button, c type charging port, gestures"
Oneplus3,4,18-Oct-16,"Everything about the phone is perfect except for the MediaServer bug which was causing my phone battery to be drained at the rate of 1% every 3 minutes. The only fix I could find was to no use more than 25GB of space. In spite of that, I'd still give it a 4...it's that good. Oneplus, please fix this bug"
Oneplus3,5,31-Oct-16,"Best android till date, don't wait, do purchase and enjoy the quality product. Its really a treat to use this mobile. No cons.
Thanks to Amazon for there as usual packing and delivery"
Oneplus3,2,27-Jan-17,"Battery back up is pathetic, really guys if u r regularly online u need to charge your phone almost thrice a day, really bad experience, phone heats a lot and even after having a humongous 6 GB Ram it hangs, what to say guys after spending 28 k this really sucks. Highly disappointed."
Oneplus3,4,16-Oct-17,"Great Phone and enough has been said about its +/-. After a month's usage, I have noticed a problem with the ringtone. Most of the time, the volume gets reset to zero and end up missing calls. Also, it runs hot while watching videos... otherwise a smooth and super fast phone"
Oneplus3,4,02-Nov-16,"phone to bahut badiya hai pr amazone ki service 10 din warrenty ke bad bahut hi bura
hai koi jawab hi nahi deta inko ye bhi nahi pata ki jo product wo bech rahe hai usk serviec center
kaha hai kam se ka 4 bar phone karne pr her bar alag alag number diye wo bhi band
final jawab ye milta hai ki sir ham produt bechte hai serviec ki jawabdari hamari nahi
aap company ke pas jawo wha amazone wha kya service di hai"
Oneplus3,4,29-Oct-16,"Though I am yet to experience the full potential of this amazing device, the only thing I am put off with is the screen protector that came preinstalled with it. The screen protector is short of half a cm from both the sides of the phone. That shortness really interacts with the display and the viewing experience is bogged down."
Oneplus3,5,31-Oct-16,"Great camera, great dash charging, descent battery, awesome display, great aluminum body, great 2.5d covered display, gives a little bit feeling of edge display, best and i think the fastest finger print scanner.... everything is great about this phone. You cannot get anything better than this at this price. Only problem i am facing is that i am not able to get good accessories for the phone like back cover and tempered glass, all the tempered glasses available are too small fir the screen due to the 2.5d glass on the phone. But i found an awesome shatter proof flexibke glass which i feel is better than any tempered glass and also fits perfectly and covers the whole screen ."
Oneplus3,5,03-Feb-17,"AMAZING PHONE!! Loving the experience. Dash charging (5/5) is a great thing to have especially for a careless person like me who often forgets to charge her phone or puts her phone on charging and forgets to turn on the power ;)
User interaction is also smooth. Really fast. Voice quality is 5/5. Camera is also 4/5"
Oneplus3,5,29-Oct-18,There is not much to write about this phone as it is the most epic smartphone company and smartphone. The resale value is above the charts. I will prefer OnePlus device over any other.
Oneplus3,1,04-Oct-17,"I am facing a lot of problem in the hand set. The voice quality is not at all satisfactory in both the cases hearing as well as microphone side too. Finally took a decision to move back to Samsung and not to buy new products with no established Brand. Would also suggest Amazon not to play with your Brand Reputation and promote such unreliable products. You can very well see from my account that i had purchased two mobiles, but now regretting for the same since last 6 months."
Oneplus3,2,31-Aug-17,"Writing this review after 8 months of usage. A well designed phone with very good UI and performance, and the worst ever battery life; lasts nothing more than 6 hrs per charge. Dash charge is a big sham; charges fast, drains super fast."
Oneplus3,4,28-Dec-16,Very nice & awesome flagship killer. The only con till now is not that much pleased with the rear camera. I expect it to be better. But let's see if tweaking the camera settings will help or not. Apart from this it is a sheer masterpiece till now.
Oneplus3,4,31-Oct-16,"Awesome.. Very good smartphone at an affordable price.. However, heating problems are there, especially during charging..
Gaming performance is just great.. I have played Leo's fortune, Marvel future fight, temple run 2.. All are just perfect without any lags or framedrops..
Camera is also good..
Oxygen UI is just awesome and I'm highly impressed with it..
Hardware quality is genuine..
A flagship of 2016..
Among the top 10 smartphones to buy in 2016.."
Oneplus3,4,28-Sep-16,"The delivery was on time . The piece looks really nice in hand . It is the best phone in this range . There is NO OTG and set of headphones in the box so do not expect . A screen guard is by default installed on the device . But still you will need a tampered glass or something .
When u order the phone just order a back panel or cover together . Because the phone is a little slippery .
Rest , its all great . Thanks AMAZON"
Oneplus3,5,31-Oct-16,"Excellent phone from one plus ...as a big fan of one plus I own one plus 1 and 2 already but this one is standout compared to 1 &2 .Looks, specs every thing is good.main plus point is charging speed after terrible experience from one plus 2 (2.4hrs+ charging time) one plus 3 takes only 1hr from 0 to 100 thanks to dash charging.25 to 30k range it is the best phone go for it."
Oneplus3,5,26-Aug-16,I really love this phone after using a week has a great battery after using samsung and Le phone i think one plus is far better i am just not satisfied by one plus not providing ear phones with a 28k phone overall i would rate it 4.8/5
Oneplus3,4,29-Sep-16,I love the phone and works like a charm and is the best in class. My issue is I have not yet received Rs 2000 cashback despite receiving the notification mail from Amazon. I had ordered the almost 3 months back on July 8 during the Cashback sale from Amazon on Standard Charetered Credit Card. Please credit the cashback at the earliest so that the phone is not marred by the poor Customer Service for cashback
Oneplus3,4,17-Oct-18,"One plus regularly beats competition because it provides the best features at the lowest price. No issues except some software updates, resolved quickly."
Oneplus3,5,26-Sep-18,"Even after almost 3 years , this is a no problem phone. So Happy with the purchase that now we're one plus family from Apple family. Will purchase 3rd phone of same brand next month??."
Oneplus3,4,24-Sep-16,"Over a month has passed using this mobile.
A great mobile with great features
Only one issue faced till now, sometimes back key(which is left to home key) doesn't response.
Or else mobile works properly, without any lag.
And they are not providing earphone, hard luck.
Camera 5*
Memory(RAM) 5*
Processor Speed 4*
ROM3*( external card would be best option)
Graphic card 5*
Look5*
Battery backup 4*
Charging speed4*
Last but not least money value5*
Amazon delivery service 3*(as this product is not deliver to my correspondence address)

Thanks"
Oneplus3,4,26-Jan-17,"One of the best phones and all know good things about the phone which I will not repeat.

Cons:
1 i am afraid that it will get scratches so using cover for it and i do not like to do it.

2 latest update have some issues.

3 adaptive brightness some times act funny

4 battery life is ok. Expected more performance."
Oneplus3,3,20-Oct-16,"Good Phone with some software issues.

1. New incoming msg of whatsapp and normal msg will not display on its ikon. (Annoying)
2. You can not delete a single call.
e.g If you get call from same number 5 times at a time then u have to delet all call together.
3 Side slider can not make phone on vibrater while in silent for that u have make ring volume zero. (Pathetic)
Also there is no option on toggle."
Oneplus3,5,17-Nov-16,"Are you serious?
You don't need to read any review of this product. Its the best phone you could get for this price. You can compare it to any phone and the Oneplus 3 wins because of its price. Any other phones which offer this Specs and this quality, the have a high price tag.
Comes with Snapdragon 820, 6GB RAM, 64GB internal memory, 16MP Primary + 8MP secondary camera which takes great quality pictures. What more do you want?"
Oneplus3,5,27-Feb-17,For the price this is the best flagship phone in the market. You can see the specs of the phone and the price so its up to you but I recommend this phone for a flagship under 30k.
Oneplus3,5,19-Nov-16,The best phone available in ' Under 30K ' range.. the device is a beast.. especially for moderate users like me.. runs smooth like crazy.. although it's just been 2 days.. I can already feel the superiority of performance.. best buy ever
